green_red,dose,count
2.2,35,MID
2.2,35,MID
2.3,35,HIGH
2.2,35,MID
2.3,35,HIGH
2.3,35,HIGH
2.2,35,MID
3.2,35,LOW
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
4.5,35,HIGH
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
3.3,35,MID
2.3,35,HIGH
2.2,35,MID
2.3,35,HIGH
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.3,35,HIGH
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.3,35,HIGH
3.3,35,MID
2.3,35,HIGH
4.4,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
3.3,35,MID
3.2,35,LOW
2.3,35,HIGH
2.3,35,HIGH
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.3,35,HIGH
2.2,35,MID
4.4,35,MID
2.2,35,MID
2.2,35,MID
3.3,35,MID
2.3,35,HIGH
2.2,35,MID
2.2,35,MID
2.4,35,HIGH
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.3,35,HIGH
3.3,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.3,35,HIGH
2.2,35,MID
2.3,35,HIGH
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
4.4,35,MID
2.3,35,HIGH
4.4,35,MID
2.2,35,MID
2.2,35,MID
2.2,35,MID
4.4,35,MID
3.3,35,MID
2.2,35,MID
3.4,35,HIGH
2.3,35,HIGH
2.2,35,MID
2.2,35,MID
2.4,35,HIGH
2.3,35,HIGH
2.2,35,MID
4.6,35,HIGH
3.3,35,MID
2.3,35,HIGH
3.3,35,MID
3.3,35,MID
2.2,35,MID
3.2,35,LOW
4.4,35,MID
3.3,35,MID
3.3,35,MID
2.3,35,HIGH
3.3,35,MID
3.4,35,HIGH
4.4,35,MID
3.5,35,HIGH
3.3,35,MID
4.4,35,MID
6.6,35,MID
3.3,35,MID
3.4,35,HIGH
2.3,35,HIGH
2.4,35,HIGH
3.3,35,MID
5.4,35,LOW
3.3,35,MID
2.3,35,HIGH
2.2,35,MID
3.3,35,MID
3.3,35,MID
5.5,35,MID
3.3,35,MID
2.4,35,HIGH
3.3,35,MID
4.4,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
3.4,35,HIGH
3.3,35,MID
3.4,35,HIGH
3.2,35,LOW
3.3,35,MID
2.2,35,MID
3.3,35,MID
6.5,35,LOW
3.3,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
3.4,35,HIGH
3.3,35,MID
3.3,35,MID
3.3,35,MID
2.4,35,HIGH
3.3,35,MID
3.3,35,MID
2.2,35,MID
4.6,35,HIGH
3.3,35,MID
2.4,35,HIGH
2.2,35,MID
6.5,35,LOW
2.3,35,HIGH
4.4,35,MID
2.3,35,HIGH
3.3,35,MID
3.3,35,MID
3.2,35,LOW
2.3,35,HIGH
3.4,35,HIGH
3.4,35,HIGH
3.3,35,MID
2.3,35,HIGH
3.3,35,MID
3.3,35,MID
2.3,35,HIGH
2.3,35,HIGH
3.4,35,HIGH
3.5,35,HIGH
2.4,35,HIGH
3.5,35,HIGH
4.4,35,MID
4.6,35,HIGH
4.5,35,HIGH
3.3,35,MID
5.6,35,HIGH
6.6,35,MID
3.2,35,LOW
5.3,35,LOW
3.3,35,MID
2.3,35,HIGH
3.4,35,HIGH
2.2,35,MID
5.6,35,HIGH
2.3,35,HIGH
2.2,35,MID
2.2,35,MID
4.5,35,HIGH
3.3,35,MID
2.2,35,MID
2.3,35,HIGH
6.5,35,LOW
2.3,35,HIGH
4.6,35,HIGH
3.5,35,HIGH
4.4,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
4.4,35,MID
2.5,35,HIGH
3.4,35,HIGH
4.4,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
3.3,35,MID
2.3,35,HIGH
3.5,35,HIGH
3.3,35,MID
2.2,35,MID
2.3,35,HIGH
3.3,35,MID
2.3,35,HIGH
2.2,35,MID
3.3,35,MID
3.3,35,MID
2.4,35,HIGH
4.5,35,HIGH
2.2,35,MID
3.3,35,MID
3.4,35,HIGH
3.2,35,LOW
3.3,35,MID
2.3,35,HIGH
2.2,35,MID
2.3,35,HIGH
4.3,35,LOW
2.2,35,MID
3.4,35,HIGH
3.3,35,MID
4.5,35,HIGH
3.4,35,HIGH
2.2,50,MID
2.5,50,HIGH
4.4,50,MID
2.2,50,MID
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
3.4,50,HIGH
3.4,50,HIGH
4.4,50,MID
2.3,50,HIGH
2.3,50,HIGH
3.2,50,LOW
2.2,50,MID
2.3,50,HIGH
2.3,50,HIGH
6.6,50,MID
2.2,50,MID
2.2,50,MID
2.2,50,MID
3.5,50,HIGH
3.6,50,HIGH
2.4,50,HIGH
3.3,50,MID
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
2.2,50,MID
4.4,50,MID
2.2,50,MID
2.3,50,HIGH
2.3,50,HIGH
3.2,50,LOW
2.3,50,HIGH
2.2,50,MID
2.3,50,HIGH
2.3,50,HIGH
2.2,50,MID
2.2,50,MID
2.3,50,HIGH
3.3,50,MID
3.4,50,HIGH
5.3,50,LOW
3.4,50,HIGH
3.3,50,MID
2.4,50,HIGH
4.2,50,LOW
2.4,50,HIGH
3.3,50,MID
3.2,50,LOW
2.4,50,HIGH
2.3,50,HIGH
2.2,50,MID
2.3,50,HIGH
6.6,50,MID
3.3,50,MID
4.5,50,HIGH
4.4,50,MID
3.3,50,MID
2.2,50,MID
3.4,50,HIGH
2.2,50,MID
2.3,50,HIGH
2.3,50,HIGH
3.2,50,LOW
2.2,50,MID
2.3,50,HIGH
2.3,50,HIGH
4.3,50,LOW
3.4,50,HIGH
2.3,50,HIGH
3.3,50,MID
2.3,50,HIGH
3.2,50,LOW
3.3,50,MID
2.2,50,MID
5.4,50,LOW
2.2,50,MID
2.4,50,HIGH
3.3,50,MID
4.2,50,LOW
2.2,50,MID
2.3,50,HIGH
3.3,50,MID
2.2,50,MID
3.4,50,HIGH
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.2,50,LOW
2.3,50,HIGH
3.2,50,LOW
3.2,50,LOW
2.2,50,MID
3.3,50,MID
2.4,50,HIGH
3.3,50,MID
3.3,50,MID
4.4,50,MID
4.4,50,MID
2.2,50,MID
3.4,50,HIGH
2.3,50,HIGH
3.3,50,MID
2.2,50,MID
2.3,50,HIGH
2.6,50,HIGH
3.3,50,MID
2.3,50,HIGH
2.2,50,MID
2.2,50,MID
2.4,50,HIGH
5.4,50,LOW
2.4,50,HIGH
2.3,50,HIGH
4.3,50,LOW
2.3,50,HIGH
3.3,50,MID
2.4,50,HIGH
2.3,50,HIGH
3.3,50,MID
2.3,50,HIGH
2.3,50,HIGH
2.4,50,HIGH
3.4,50,HIGH
2.3,50,HIGH
4.5,50,HIGH
2.3,50,HIGH
2.4,50,HIGH
3.3,50,MID
3.3,50,MID
3.2,50,LOW
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
3.2,50,LOW
3.3,50,MID
3.4,50,HIGH
3.3,50,MID
4.3,50,LOW
5.5,50,MID
2.2,50,MID
3.4,50,HIGH
2.3,50,HIGH
3.5,50,HIGH
3.3,50,MID
2.3,50,HIGH
3.4,50,HIGH
2.5,50,HIGH
4.6,50,HIGH
3.3,50,MID
3.3,50,MID
3.4,50,HIGH
3.3,50,MID
6.5,50,LOW
3.3,50,MID
3.4,50,HIGH
3.3,50,MID
3.3,50,MID
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.4,50,HIGH
3.3,50,MID
4.4,50,MID
2.3,50,HIGH
2.3,50,HIGH
2.2,50,MID
3.2,50,LOW
3.3,50,MID
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
2.3,50,HIGH
5.6,50,HIGH
3.3,50,MID
3.3,50,MID
3.5,50,HIGH
3.2,50,LOW
2.3,50,HIGH
3.3,50,MID
3.4,50,HIGH
4.3,50,LOW
2.2,50,MID
3.2,50,LOW
3.3,50,MID
3.3,50,MID
2.4,50,HIGH
3.3,50,MID
3.3,50,MID
3.3,50,MID
2.2,50,MID
2.2,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
4.4,50,MID
3.3,50,MID
3.4,50,HIGH
3.4,50,HIGH
3.4,50,HIGH
2.2,50,MID
3.3,50,MID
4.3,50,LOW
2.3,50,HIGH
3.3,50,MID
4.4,50,MID
3.5,50,HIGH
3.3,50,MID
3.3,50,MID
4.3,50,LOW
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
2.3,50,HIGH
3.3,50,MID
2.4,50,HIGH
3.3,50,MID
3.5,50,HIGH
3.2,50,LOW
3.2,50,LOW
3.3,50,MID
3.3,50,MID
3.2,50,LOW
2.4,50,HIGH
3.3,50,MID
2.4,50,HIGH
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
5.5,50,MID
3.3,50,MID
5.6,50,HIGH
3.2,50,LOW
3.2,50,LOW
3.3,50,MID
6.6,50,MID
3.4,50,HIGH
3.3,50,MID
4.4,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
3.2,50,LOW
3.4,50,HIGH
3.3,50,MID
2.2,50,MID
3.3,50,MID
3.3,50,MID
3.3,50,MID
2.2,50,MID
3.3,50,MID
4.6,50,HIGH
2.3,50,HIGH
3.2,50,LOW
3.3,50,MID
3.3,50,MID
2.5,50,HIGH
6.6,50,MID
3.3,50,MID
3.3,50,MID
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
5.6,50,HIGH
3.6,50,HIGH
3.3,50,MID
2.3,50,HIGH
5.5,50,MID
3.3,50,MID
2.2,50,MID
3.3,50,MID
3.3,50,MID
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
2.3,50,HIGH
6.6,50,MID
2.4,50,HIGH
2.3,50,HIGH
3.3,50,MID
3.3,50,MID
2.6,50,HIGH
3.3,50,MID
4.3,50,LOW
3.3,50,MID
3.3,75,MID
2.4,75,HIGH
3.3,75,MID
2.3,75,HIGH
3.4,75,HIGH
3.3,75,MID
3.4,75,HIGH
3.3,75,MID
3.3,75,MID
3.5,75,HIGH
3.3,75,MID
3.3,75,MID
4.3,75,LOW
3.5,75,HIGH
3.3,75,MID
3.3,75,MID
2.3,75,HIGH
4.4,75,MID
3.4,75,HIGH
2.3,75,HIGH
2.5,75,HIGH
3.4,75,HIGH
4.6,75,HIGH
3.4,75,HIGH
3.3,75,MID
4.4,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.4,75,HIGH
3.3,75,MID
4.4,75,MID
3.2,75,LOW
3.4,75,HIGH
6.5,75,LOW
3.3,75,MID
3.4,75,HIGH
3.3,75,MID
4.3,75,LOW
4.5,75,HIGH
5.4,75,LOW
4.4,75,MID
5.6,75,HIGH
3.3,75,MID
3.5,75,HIGH
2.5,75,HIGH
3.3,75,MID
3.3,75,MID
4.4,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
2.3,75,HIGH
3.3,75,MID
3.2,75,LOW
3.4,75,HIGH
2.4,75,HIGH
5.6,75,HIGH
3.3,75,MID
4.4,75,MID
2.4,75,HIGH
3.3,75,MID
3.3,75,MID
3.4,75,HIGH
2.2,75,MID
3.3,75,MID
4.4,75,MID
3.4,75,HIGH
4.4,75,MID
2.3,75,HIGH
2.4,75,HIGH
3.3,75,MID
3.3,75,MID
3.4,75,HIGH
2.4,75,HIGH
3.3,75,MID
3.3,75,MID
4.4,75,MID
4.5,75,HIGH
3.3,75,MID
3.3,75,MID
2.4,75,HIGH
3.3,75,MID
3.3,75,MID
2.4,75,HIGH
2.2,75,MID
3.4,75,HIGH
3.3,75,MID
3.2,75,LOW
3.3,75,MID
3.4,75,HIGH
3.3,75,MID
5.4,75,LOW
3.4,75,HIGH
2.3,75,HIGH
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.2,75,LOW
3.3,75,MID
3.3,75,MID
3.2,75,LOW
5.7,75,HIGH
2.2,75,MID
3.3,75,MID
3.3,75,MID
2.3,75,HIGH
3.3,75,MID
4.3,75,LOW
2.3,75,HIGH
3.3,75,MID
2.4,75,HIGH
3.3,75,MID
4.3,75,LOW
3.3,75,MID
4.6,75,HIGH
3.3,75,MID
3.3,75,MID
4.5,75,HIGH
5.6,75,HIGH
2.3,75,HIGH
3.4,75,HIGH
5.4,75,LOW
2.3,75,HIGH
3.3,75,MID
3.3,75,MID
3.3,75,MID
2.2,75,MID
6.6,75,MID
3.4,75,HIGH
2.3,75,HIGH
3.3,75,MID
4.4,75,MID
4.3,75,LOW
3.4,75,HIGH
7.6,75,LOW
3.3,75,MID
4.8,75,HIGH
4.4,75,MID
3.2,75,LOW
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
2.2,75,MID
3.3,75,MID
4.5,75,HIGH
3.4,75,HIGH
3.4,75,HIGH
2.2,75,MID
2.2,75,MID
3.3,75,MID
6.5,75,LOW
6.5,75,LOW
3.3,75,MID
5.5,75,MID
3.3,75,MID
4.3,75,LOW
3.4,75,HIGH
3.3,75,MID
5.5,75,MID
2.3,75,HIGH
3.3,75,MID
4.6,75,HIGH
3.4,75,HIGH
4.4,75,MID
6.5,75,LOW
3.3,75,MID
3.2,75,LOW
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
6.5,75,LOW
3.3,75,MID
3.3,75,MID
4.5,75,HIGH
3.3,75,MID
3.3,75,MID
3.2,75,LOW
6.7,75,HIGH
3.5,75,HIGH
5.7,75,HIGH
3.4,75,HIGH
3.3,75,MID
6.5,75,LOW
3.4,75,HIGH
6.6,75,MID
6.6,75,MID
4.4,75,MID
3.3,75,MID
5.5,75,MID
3.4,75,HIGH
3.4,75,HIGH
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
6.8,75,HIGH
3.3,75,MID
3.4,75,HIGH
3.3,75,MID
3.3,75,MID
2.3,75,HIGH
3.3,75,MID
6.6,75,MID
4.4,75,MID
3.3,75,MID
3.4,75,HIGH
3.3,75,MID
3.4,75,HIGH
4.5,75,HIGH
3.4,75,HIGH
2.4,75,HIGH
3.3,75,MID
3.3,75,MID
6.5,75,LOW
2.2,75,MID
2.4,75,HIGH
8.8,75,MID
3.4,75,HIGH
3.4,75,HIGH
5.6,75,HIGH
4.4,75,MID
3.3,75,MID
6.6,75,MID
6.6,75,MID
5.5,75,MID
2.2,75,MID
3.3,75,MID
3.3,75,MID
4.5,75,HIGH
3.3,75,MID
6.4,75,LOW
3.4,75,HIGH
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.3,75,MID
4.4,75,MID
3.4,75,HIGH
4.4,75,MID
4.4,75,MID
5.4,75,LOW
4.4,75,MID
3.3,75,MID
3.3,75,MID
4.8,75,HIGH
3.3,75,MID
3.2,75,LOW
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.2,75,LOW
2.2,75,MID
2.4,75,HIGH
5.5,75,MID
3.3,75,MID
2.3,75,HIGH
2.3,75,HIGH
3.3,75,MID
3.3,75,MID
3.4,75,HIGH
3.3,75,MID
2.6,75,HIGH
3.2,75,LOW
4.4,75,MID
3.2,75,LOW
6.6,75,MID
6.6,75,MID
3.3,75,MID
6.6,75,MID
6.6,75,MID
3.3,75,MID
3.3,75,MID
4.4,75,MID
3.3,75,MID
3.2,75,LOW
3.3,75,MID
4.5,75,HIGH
3.2,75,LOW
3.3,75,MID
3.3,75,MID
3.3,75,MID
3.4,75,HIGH
6.5,75,LOW
3.3,75,MID
2.4,75,HIGH
2.2,75,MID
3.3,75,MID
3.3,100,MID
5.6,100,HIGH
3.3,100,MID
6.7,100,HIGH
3.3,100,MID
4.7,100,HIGH
4.4,100,MID
4.4,100,MID
3.3,100,MID
4.4,100,MID
2.5,100,HIGH
4.3,100,LOW
8.9,100,HIGH
3.4,100,HIGH
3.5,100,HIGH
3.3,100,MID
3.4,100,HIGH
2.2,100,MID
3.3,100,MID
3.3,100,MID
3.3,100,MID
3.6,100,HIGH
4.7,100,HIGH
3.3,100,MID
3.3,100,MID
3.4,100,HIGH
3.4,100,HIGH
5.4,100,LOW
5.5,100,MID
5.6,100,HIGH
3.3,100,MID
5.9,100,HIGH
2.4,100,HIGH
5.8,100,HIGH
6.7,100,HIGH
3.4,100,HIGH
6.6,100,MID
2.5,100,HIGH
5.5,100,MID
6.8,100,HIGH
3.3,100,MID
4.5,100,HIGH
4.6,100,HIGH
2.4,100,HIGH
3.3,100,MID
2.3,100,HIGH
3.3,100,MID
3.4,100,HIGH
3.4,100,HIGH
2.2,100,MID
3.3,100,MID
2.3,100,HIGH
4.4,100,MID
3.3,100,MID
4.4,100,MID
3.4,100,HIGH
3.4,100,HIGH
6.5,100,LOW
2.2,100,MID
4.5,100,HIGH
3.3,100,MID
3.3,100,MID
2.3,100,HIGH
5.6,100,HIGH
3.3,100,MID
3.4,100,HIGH
3.3,100,MID
3.6,100,HIGH
2.3,100,HIGH
4.4,100,MID
3.4,100,HIGH
3.3,100,MID
3.4,100,HIGH
3.4,100,HIGH
5.5,100,MID
2.4,100,HIGH
3.3,100,MID
6.6,100,MID
2.3,100,HIGH
3.3,100,MID
2.2,100,MID
2.2,100,MID
4.4,100,MID
5.5,100,MID
6.8,100,HIGH
2.6,100,HIGH
3.4,100,HIGH
5.6,100,HIGH
2.3,100,HIGH
2.6,100,HIGH
3.3,100,MID
3.3,100,MID
2.4,100,HIGH
5.6,100,HIGH
4.4,100,MID
4.5,100,HIGH
2.5,100,HIGH
3.3,100,MID
2.4,100,HIGH
6.5,100,LOW
3.4,100,HIGH
3.3,100,MID
3.3,100,MID
2.4,100,HIGH
3.3,100,MID
3.3,100,MID
3.4,100,HIGH
2.4,100,HIGH
3.3,100,MID
3.3,100,MID
3.3,100,MID
3.3,100,MID
3.3,100,MID
3.4,100,HIGH
6.6,100,MID
4.6,100,HIGH
4.7,100,HIGH
3.3,100,MID
4.5,100,HIGH
3.3,100,MID
3.4,100,HIGH
3.3,100,MID
3.3,100,MID
3.4,100,HIGH
6.6,100,MID
3.5,100,HIGH
3.2,100,LOW
3.3,100,MID
3.3,100,MID
3.3,100,MID
3.3,100,MID
4.3,100,LOW
3.3,100,MID
3.3,100,MID
3.4,100,HIGH
3.3,100,MID
3.4,100,HIGH
3.3,100,MID
4.4,100,MID
3.3,100,MID
3.3,100,MID
3.3,100,MID
3.3,100,MID
2.3,100,HIGH
3.3,100,MID
3.3,100,MID
3.3,100,MID
6.7,100,HIGH
5.5,100,MID
7.8,100,HIGH
5.5,100,MID
4.9,100,HIGH
5.7,100,HIGH
6.6,100,MID
3.3,100,MID
2.4,100,HIGH
6.7,100,HIGH
3.4,100,HIGH
2.3,100,HIGH
4.9,100,HIGH
5.6,100,HIGH
5.9,100,HIGH
7.6,100,LOW
4.9,100,HIGH
4.6,100,HIGH
6.8,100,HIGH
6.7,100,HIGH
8.8,100,MID
4.5,100,HIGH
4.6,100,HIGH
4.9,100,HIGH
5.5,100,MID
5.6,100,HIGH
8.7,100,LOW
5.5,100,MID
4.8,100,HIGH
3.3,100,MID
3.5,100,HIGH
4.5,100,HIGH
3.5,100,HIGH
4.9,100,HIGH
6.9,100,HIGH
5.5,100,MID
4.6,100,HIGH
6.6,100,MID
4.6,100,HIGH
3.9,100,HIGH
6.7,100,HIGH
4.4,100,MID
2.7,100,HIGH
3.8,100,HIGH
7.6,100,LOW
6.9,100,HIGH
3.7,100,HIGH
7.7,100,MID
6.7,100,HIGH
5.9,100,HIGH
4.4,100,MID
5.7,100,HIGH
3.7,100,HIGH
3.9,100,HIGH
6.7,100,HIGH
4.7,100,HIGH
3.5,100,HIGH
3.4,100,HIGH
3.4,100,HIGH
5.6,100,HIGH
8.6,100,LOW
4.7,100,HIGH
5.9,100,HIGH
4.9,100,HIGH
6.7,100,HIGH
2.6,100,HIGH
4.5,100,HIGH
5.6,100,HIGH
3.9,100,HIGH
5.7,100,HIGH
3.7,100,HIGH
3.4,100,HIGH
4.9,100,HIGH
3.5,100,HIGH
6.6,100,MID
3.6,100,HIGH
4.9,100,HIGH
6.6,100,MID
3.8,100,HIGH
4.9,100,HIGH
2.6,100,HIGH
4.6,100,HIGH
4.9,100,HIGH
4.4,100,MID
4.7,100,HIGH
2.3,100,HIGH
4.5,100,HIGH
6.9,100,HIGH
5.5,100,MID
5.8,100,HIGH
3.6,100,HIGH
3.5,100,HIGH
4.7,100,HIGH
4.9,100,HIGH
5.7,100,HIGH
3.9,100,HIGH
5.7,100,HIGH
3.9,100,HIGH
6.5,100,LOW
3.6,100,HIGH
2.5,100,HIGH
4.8,100,HIGH
4.9,100,HIGH
5.5,100,MID
4.5,100,HIGH
4.5,100,HIGH
2.5,100,HIGH
4.5,100,HIGH
4.6,100,HIGH
5.7,100,HIGH
2.5,100,HIGH
5.6,100,HIGH
2.4,100,HIGH
4.6,100,HIGH
4.5,100,HIGH
6.6,100,MID
6.6,100,MID
5.5,100,MID
3.3,100,MID
3.8,100,HIGH
4.9,100,HIGH
2.8,100,HIGH
5.6,100,HIGH
2.5,100,HIGH
6.6,100,MID
6.6,100,MID
4.4,100,MID
2.3,100,HIGH
4.5,100,HIGH
5.7,100,HIGH
2.7,100,HIGH
3.9,100,HIGH
4.6,100,HIGH
3.4,100,HIGH
4.8,100,HIGH
3.6,100,HIGH
4.9,100,HIGH
3.4,100,HIGH
2.6,100,HIGH
6.9,100,HIGH
5.9,100,HIGH
6.5,100,LOW
2.6,100,HIGH
4.6,100,HIGH
5.9,100,HIGH
6.9,100,HIGH
5.7,100,HIGH
4.9,100,HIGH
3.6,100,HIGH
6.7,100,HIGH
3.9,100,HIGH
7.9,100,HIGH
4.9,100,HIGH
